wildcard;diameter;left_pair;right_pair
microsoft.agfoodplatform/far*s/read;2;microsoft/agfoodplatform/farmbeats/dataconnectors/read;microsoft/agfoodplatform/farmbeatsextensiondefinitions/read
microsoft.agfoodplatform/farmbeat*/read;2;microsoft/agfoodplatform/farmbeats/dataconnectors/read;microsoft/agfoodplatform/farmbeatsextensiondefinitions/read
microsoft.agfoodplatform/*;2;microsoft/agfoodplatform/checknameavailability/action;microsoft/agfoodplatform/farmbeats/dataconnectors/delete
microsoft.agfoodplatform/farmbeats*s/read;2;microsoft/agfoodplatform/farmbeats/dataconnectors/read;microsoft/agfoodplatform/farmbeatsextensiondefinitions/read
microsoft.agfoodplatform/*;2;microsoft/agfoodplatform/checknameavailability/action;microsoft/agfoodplatform/farmbeats/dataconnectors/delete
microsoft.agfoodplatform/*;2;microsoft/agfoodplatform/checknameavailability/action;microsoft/agfoodplatform/farmbeats/dataconnectors/delete
microsoft.agfoodplatform/farmbeats*tions/read;2;microsoft/agfoodplatform/farmbeats/privateendpointconnections/read;microsoft/agfoodplatform/farmbeatsextensiondefinitions/read
microsoft.agfoodplatform/farmbeats*ions/read;2;microsoft/agfoodplatform/farmbeats/extensions/read;microsoft/agfoodplatform/farmbeatsextensiondefinitions/read
microsoft.agfoodplatform/*/operationresults/read;2;microsoft/agfoodplatform/farmbeats/privateendpointconnectionproxies/operationresults/read;microsoft/agfoodplatform/locations/operationresults/read
microsoft.agfoodplatform*ons/read;2;microsoft/agfoodplatform/farmbeats/extensions/read;microsoft/agfoodplatform/farmbeatsextensiondefinitions/read
microsoft.agfoodplatform/*gister/action;2;microsoft/agfoodplatform/register/action;microsoft/agfoodplatform/unregister/action
microsoft.agfoodplatform/*gister/action;2;microsoft/agfoodplatform/register/action;microsoft/agfoodplatform/unregister/action
microsoft.agricultureplatform/*/read;2;microsoft/agricultureplatform/operations/read;microsoft/agricultureplatform/agriservices/read
microsoft.agricultureplatform/agriservices/delete;;microsoft.agricultureplatform/agriservices/delete;microsoft.agricultureplatform/agriservices/delete
microsoft.agricultureplatform/agriservices/listavailablesolutions/action;;microsoft.agricultureplatform/agriservices/listavailablesolutions/action;microsoft.agricultureplatform/agriservices/listavailablesolutions/action
microsoft.agricultureplatform/*/read;2;microsoft/agricultureplatform/operations/read;microsoft/agricultureplatform/agriservices/read
microsoft.agricultureplatform*s/write;2;microsoft/agricultureplatform/agriservices/write;microsoft/agricultureplatform/locations/operationstatuses/write
microsoft.agriculturepla*/read;2;microsoft/agricultureplatform/operations/read;microsoft/agricultureplatform/agriservices/read
microsoft.agricultureplatform/locations/operationstatuses/write;;microsoft.agricultureplatform/locations/operationstatuses/write;microsoft.agricultureplatform/locations/operationstatuses/write
microsoft.agricultureplatform/*er/action;2;microsoft/agricultureplatform/register/action;microsoft/agricultureplatform/unregister/action
microsoft.agricultureplatform*egister/action;2;microsoft/agricultureplatform/register/action;microsoft/agricultureplatform/unregister/action
microsoft.alertsmanagement*/action;2;microsoft/alertsmanagement/issues/addorupdatealerts/action;microsoft/alertsmanagement/alerts/changestate/action
microsoft.alertsmanagem*/action;2;microsoft/alertsmanagement/issues/addorupdatealerts/action;microsoft/alertsmanagement/alerts/changestate/action
microsoft.alertsmanagement/*es/delete;2;microsoft/alertsmanagement/issues/delete;microsoft/alertsmanagement/actionrules/delete
microsoft.alertsmanagement*/action;2;microsoft/alertsmanagement/issues/addorupdatealerts/action;microsoft/alertsmanagement/alerts/changestate/action
microsoft.alertsmanagement/*;2;microsoft/alertsmanagement/issues/addorupdatealerts/action;microsoft/alertsmanagement/operations/read
microsoft.alert*/action;2;microsoft/alertsmanagement/issues/addorupdatealerts/action;microsoft/alertsmanagement/alerts/changestate/action
microsoft.alertsma*/action;2;microsoft/alertsmanagement/issues/addorupdatealerts/action;microsoft/alertsmanagement/alerts/changestate/action
microsoft.alertsmanagement/*;2;microsoft/alertsmanagement/issues/addorupdatealerts/action;microsoft/alertsmanagement/operations/read
microsoft.alertsmanageme*ion/action;2;microsoft/alertsmanagement/issues/startinvestigation/action;microsoft/alertsmanagement/migratefromsmartdetection/action
microsoft.alertsmanagement/i*s/write;2;microsoft/alertsmanagement/issues/write;microsoft/alertsmanagement/investigations/write
microsoft.alertsmanagement/*tions/read;2;microsoft/alertsmanagement/operations/read;microsoft/alertsmanagement/alertrulerecommendations/read
microsoft.alertsmanagemen*/delete;2;microsoft/alertsmanagement/issues/delete;microsoft/alertsmanagement/actionrules/delete
microsoft.alertsmanag*rules/read;2;microsoft/alertsmanagement/actionrules/read;microsoft/alertsmanagement/smartdetectoralertrules/read
microsoft.alertsmanagement/*ules/write;2;microsoft/alertsmanagement/actionrules/write;microsoft/alertsmanagement/smartdetectoralertrules/write
microsoft.alertsmanagement/aler*s/read;2;microsoft/alertsmanagement/alertrulerecommendations/read;microsoft/alertsmanagement/alerts/read
microsoft.alertsmanagement/*tate/action;2;microsoft/alertsmanagement/alerts/changestate/action;microsoft/alertsmanagement/smartgroups/changestate/action
microsoft.alertsmanagement*s/history/read;2;microsoft/alertsmanagement/alerts/history/read;microsoft/alertsmanagement/smartgroups/history/read
microsoft.alertsmanagement/aler*s/read;2;microsoft/alertsmanagement/alertrulerecommendations/read;microsoft/alertsmanagement/alerts/read
microsoft.alertsmanagement/al*/read;2;microsoft/alertsmanagement/alertrulerecommendations/read;microsoft/alertsmanagement/alerts/history/read
microsoft.alertsmanagement/alert*y/read;2;microsoft/alertsmanagement/alerts/history/read;microsoft/alertsmanagement/alertssummary/read
microsoft.alertsmanagement/*/delete;2;microsoft/alertsmanagement/issues/delete;microsoft/alertsmanagement/actionrules/delete
microsoft.alertsmanagement/*s/read;2;microsoft/alertsmanagement/issues/read;microsoft/alertsmanagement/operations/read
microsoft.alertsmanagement*/write;2;microsoft/alertsmanagement/issues/write;microsoft/alertsmanagement/actionrules/write
microsoft.alertsmanagement/*ion/action;2;microsoft/alertsmanagement/issues/startinvestigation/action;microsoft/alertsmanagement/migratefromsmartdetection/action
microsoft.alertsmanagement/migratefromsmartdetection/read;;microsoft.alertsmanagement/migratefromsmartdetection/read;microsoft.alertsmanagement/migratefromsmartdetection/read
microsoft.alertsmanagement/*;2;microsoft/alertsmanagement/issues/addorupdatealerts/action;microsoft/alertsmanagement/operations/read
microsoft.alertsmanage*ps/read;2;microsoft/alertsmanagement/prometheusrulegroups/read;microsoft/alertsmanagement/smartgroups/read
microsoft.alertsmanageme*s/write;2;microsoft/alertsmanagement/issues/write;microsoft/alertsmanagement/actionrules/write
microsoft.alertsmanagemen*/action;2;microsoft/alertsmanagement/issues/addorupdatealerts/action;microsoft/alertsmanagement/alerts/changestate/action
microsoft.alertsmanagement/*es/delete;2;microsoft/alertsmanagement/issues/delete;microsoft/alertsmanagement/actionrules/delete
microsoft.alertsmanagement/smart*/read;2;microsoft/alertsmanagement/smartdetectoralertrules/read;microsoft/alertsmanagement/smartgroups/history/read
microsoft.alertsmanagement*les/write;2;microsoft/alertsmanagement/actionrules/write;microsoft/alertsmanagement/smartdetectoralertrules/write
microsoft.alertsmanagement*estate/action;2;microsoft/alertsmanagement/alerts/changestate/action;microsoft/alertsmanagement/smartgroups/changestate/action
microsoft.alertsmanagement/*ory/read;2;microsoft/alertsmanagement/alerts/history/read;microsoft/alertsmanagement/smartgroups/history/read
microsoft.alertsmanagement/smart*/read;2;microsoft/alertsmanagement/smartdetectoralertrules/read;microsoft/alertsmanagement/smartgroups/history/read
microsoft.alertsmanagement/*/delete;2;microsoft/alertsmanagement/issues/delete;microsoft/alertsmanagement/actionrules/delete
microsoft.alertsmanagemen*/read;2;microsoft/alertsmanagement/issues/read;microsoft/alertsmanagement/operations/read
microsoft.alertsmana*/write;2;microsoft/alertsmanagement/issues/write;microsoft/alertsmanagement/actionrules/write
microsoft.analysis*/action;2;microsoft/analysisservices/locations/checknameavailability/action;microsoft/analysisservices/register/action
microsoft.analysisse*s/read;2;microsoft/analysisservices/locations/operationresults/read;microsoft/analysisservices/operations/read
microsoft.analysisse*/read;2;microsoft/analysisservices/locations/operationresults/read;microsoft/analysisservices/operations/read
microsoft.analysisservices*/read;2;microsoft/analysisservices/locations/operationresults/read;microsoft/analysisservices/operations/read
microsoft.analysisserv*/action;2;microsoft/analysisservices/locations/checknameavailability/action;microsoft/analysisservices/register/action
microsoft.analysisservices/servers/delete;;microsoft.analysisservices/servers/delete;microsoft.analysisservices/servers/delete
microsoft.analysisservices/servers/listgatewaystatus/action;;microsoft.analysisservices/servers/listgatewaystatus/action;microsoft.analysisservices/servers/listgatewaystatus/action
microsoft.analysisser*s/read;2;microsoft/analysisservices/locations/operationresults/read;microsoft/analysisservices/operations/read
microsoft.analysisservices/servers/providers/microsoft.insights/diagnosticsettings/write;;microsoft.analysisservices/servers/providers/microsoft.insights/diagnosticsettings/write;microsoft.analysisservices/servers/providers/microsoft.insights/diagnosticsettings/write
microsoft.ana*ns/read;2;microsoft/analysisservices/operations/read;microsoft/analysisservices/servers/providers/microsoft/insights/logdefinitions/read
microsoft.anal*tions/read;2;microsoft/analysisservices/operations/read;microsoft/analysisservices/servers/providers/microsoft/insights/logdefinitions/read
microsoft.analysisservices/s*s/read;2;microsoft/analysisservices/servers/providers/microsoft/insights/diagnosticsettings/read;microsoft/analysisservices/skus/read
microsoft.analysisservices/*/action;2;microsoft/analysisservices/locations/checknameavailability/action;microsoft/analysisservices/register/action
microsoft.analysisservices/*/read;2;microsoft/analysisservices/locations/operationresults/read;microsoft/analysisservices/operations/read
microsoft.anal*/action;2;microsoft/analysisservices/locations/checknameavailability/action;microsoft/analysisservices/register/action
microsoft.analysisservices/serve*/write;3;microsoft/analysisservices/servers/providers/microsoft/insights/diagnosticsettings/write;microsoft/analysisservices/servers/write
microsoft.analysisservices/s*/read;2;microsoft/analysisservices/servers/providers/microsoft/insights/diagnosticsettings/read;microsoft/analysisservices/skus/read
microsoft.api*deletedservices/delete;1;microsoft/apicenter/deletedservices/delete;microsoft/apimanagement/locations/deletedservices/delete
microsoft.api*s/read;1;microsoft/apicenter/deletedservices/read;microsoft/apimanagement/deletedservices/read
microsoft.api*/operations/read;1;microsoft/apicenter/operations/read;microsoft/apimanagement/operations/read
microsoft.api*er/action;1;microsoft/apicenter/register/action;microsoft/apimanagement/register/action
microsoft.api*es/read;1;microsoft/apicenter/deletedservices/read;microsoft/apimanagement/deletedservices/read
microsoft.api*ts/read;1;microsoft/apicenter/services/analysisreports/read;microsoft/apimanagement/reports/read
microsoft.api*/action;1;microsoft/apicenter/register/action;microsoft/apimanagement/register/action
microsoft.api*ents/delete;1;microsoft/apicenter/services/apis/versions/securityrequirements/delete;microsoft/apimanagement/service/policyfragments/delete
microsoft.apic*/action;2;microsoft/apicenter/register/action;microsoft/apicenter/services/apim-notification/action
microsoft.api*ts/read;1;microsoft/apicenter/services/analysisreports/read;microsoft/apimanagement/reports/read
microsoft.api*nts/write;1;microsoft/apicenter/services/apis/versions/securityrequirements/write;microsoft/apimanagement/service/policyfragments/write
microsoft.api*services/delete;1;microsoft/apicenter/deletedservices/delete;microsoft/apimanagement/locations/deletedservices/delete
microsoft.api*/delete;1;microsoft/apicenter/deletedservices/delete;microsoft/apimanagement/gateways/configconnections/delete
microsoft.apicenter/*;2;microsoft/apicenter/deletedservices/delete;microsoft/apicenter/operations/read
microsoft.api*ers/write;1;microsoft/apicenter/services/eventgridfilters/write;microsoft/apimanagement/service/apis/resolvers/write
microsoft.apicenter/*;2;microsoft/apicenter/deletedservices/delete;microsoft/apicenter/operations/read
microsoft.apicenter/services/importfromapim/action;;microsoft.apicenter/services/importfromapim/action;microsoft.apicenter/services/importfromapim/action
microsoft.api*s/delete;1;microsoft/apicenter/deletedservices/delete;microsoft/apimanagement/gateways/configconnections/delete
microsoft.api*s/read;1;microsoft/apicenter/deletedservices/read;microsoft/apimanagement/deletedservices/read
microsoft.api*/write;1;microsoft/apicenter/services/apis/versions/securityrequirements/write;microsoft/apimanagement/gateways/configconnections/write
microsoft.api*/action;1;microsoft/apicenter/register/action;microsoft/apimanagement/register/action
microsoft.api*sults/read;1;microsoft/apicenter/services/operationresults/read;microsoft/apimanagement/service/operationresults/read
microsoft.api*rvices/read;1;microsoft/apicenter/deletedservices/read;microsoft/apimanagement/deletedservices/read
microsoft.api*ces/action;1;microsoft/apicenter/services/moveresources/action;microsoft/apimanagement/service/policyfragments/listreferences/action
microsoft.apicenter/*;2;microsoft/apicenter/deletedservices/delete;microsoft/apicenter/operations/read
microsoft.apice*/read;2;microsoft/apicenter/deletedservices/read;microsoft/apicenter/operations/read
microsoft.apice*s/delete;2;microsoft/apicenter/deletedservices/delete;microsoft/apicenter/services/apis/versions/securityrequirements/delete
microsoft.apicenter/*/action;2;microsoft/apicenter/register/action;microsoft/apicenter/services/apim-notification/action
microsoft.apicenter/*;2;microsoft/apicenter/deletedservices/delete;microsoft/apicenter/operations/read
