wildcard;diameter;left_pair;right_pair
microsoft.documen*unts/write;2;microsoft/documentdb/databaseaccounts/write;microsoft/documentdb/fleets/fleetspaces/fleetspaceaccounts/write
microsoft.documentdb/*/read;2;microsoft/documentdb/cassandraclusters/datacenters/read;microsoft/documentdb/databaseaccountnames/read
microsoft.documentdb*ounts/read;2;microsoft/documentdb/databaseaccounts/read;microsoft/documentdb/fleets/fleetspaces/fleetspaceaccounts/read
microsoft.documentdb/throughputpoo*s/write;2;microsoft/documentdb/throughputpool/throughputpoolaccounts/write;microsoft/documentdb/throughputpools/write
microsoft.domainregistration/checkdomainavailability/action;;microsoft.domainregistration/checkdomainavailability/action;microsoft.domainregistration/checkdomainavailability/action
microsoft.domainregistration/*;2;microsoft/domainregistration/checkdomainavailability/action;microsoft/domainregistration/domains/delete
microsoft.domainregistration/*;2;microsoft/domainregistration/checkdomainavailability/action;microsoft/domainregistration/domains/delete
microsoft.domainregistration/d*/write;3;microsoft/domainregistration/domains/write;microsoft/domainregistration/domains/domainownershipidentifiers/write
microsoft.domainregistration/*;2;microsoft/domainregistration/checkdomainavailability/action;microsoft/domainregistration/domains/delete
microsoft.domainregistration/*;2;microsoft/domainregistration/checkdomainavailability/action;microsoft/domainregistration/domains/delete
microsoft.domainregistration/domains/domainownershipidentifiers/write;;microsoft.domainregistration/domains/domainownershipidentifiers/write;microsoft.domainregistration/domains/domainownershipidentifiers/write
microsoft.domainregistration/*s/read;2;microsoft/domainregistration/domains/read;microsoft/domainregistration/operations/read
microsoft.domainregistra*/action;2;microsoft/domainregistration/checkdomainavailability/action;microsoft/domainregistration/domains/redeem/action
microsoft.domainregistration/*/action;2;microsoft/domainregistration/checkdomainavailability/action;microsoft/domainregistration/domains/redeem/action
microsoft.domainregistration/*;2;microsoft/domainregistration/checkdomainavailability/action;microsoft/domainregistration/domains/delete
microsoft.domainregistration/domains/verifyregistrantemail/action;;microsoft.domainregistration/domains/verifyregistrantemail/action;microsoft.domainregistration/domains/verifyregistrantemail/action
microsoft.domainregistration/listdomainrecommendations/action;;microsoft.domainregistration/listdomainrecommendations/action;microsoft.domainregistration/listdomainrecommendations/action
microsoft.domainregistration*ns/read;2;microsoft/domainregistration/domains/read;microsoft/domainregistration/operations/read
microsoft.domainregistration/*/action;2;microsoft/domainregistration/checkdomainavailability/action;microsoft/domainregistration/domains/redeem/action
microsoft.domainregistration*mains/read;2;microsoft/domainregistration/domains/read;microsoft/domainregistration/topleveldomains/read
microsoft.domainregistration*s/action;2;microsoft/domainregistration/listdomainrecommendations/action;microsoft/domainregistration/topleveldomains/listagreements/action
microsoft.domainregistration/validatedomainregistrationinformation/action;;microsoft.domainregistration/validatedomainregistrationinformation/action;microsoft.domainregistration/validatedomainregistrationinformation/action
microsoft.durabletas*s/read;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/schedulers/privateendpointconnectionproxies/read
microsoft.durabletask/locations/operationstatuses/write;;microsoft.durabletask/locations/operationstatuses/write;microsoft.durabletask/locations/operationstatuses/write
microsoft.durabletask*register/action;2;microsoft/durabletask/register/action;microsoft/durabletask/unregister/action
microsoft.durabletask/*/action;2;microsoft/durabletask/register/action;microsoft/durabletask/schedulers/privateendpointconnectionsapproval/action
microsoft.durabletask/schedu*s/delete;3;microsoft/durabletask/schedulers/delete;microsoft/durabletask/schedulers/privateendpointconnectionproxies/delete
microsoft.durabletask/*;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/register/action
microsoft.durabletask/*/read;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/schedulers/privateendpointconnectionproxies/read
microsoft.durabletask/*/action;2;microsoft/durabletask/register/action;microsoft/durabletask/schedulers/privateendpointconnectionsapproval/action
microsoft.durablet*/write;2;microsoft/durabletask/locations/operationstatuses/write;microsoft/durabletask/schedulers/privateendpointconnectionproxies/write
microsoft.durabletask/schedulers/privateendp*/delete;3;microsoft/durabletask/schedulers/privateendpointconnectionproxies/delete;microsoft/durabletask/schedulers/privateendpointconnections/delete
microsoft.durabletask*s/read;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/schedulers/privateendpointconnectionproxies/read
microsoft.durabletask/*/write;2;microsoft/durabletask/locations/operationstatuses/write;microsoft/durabletask/schedulers/privateendpointconnectionproxies/write
microsoft.durableta*/read;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/schedulers/privateendpointconnectionproxies/read
microsoft.durabletask/*s/read;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/schedulers/privateendpointconnectionproxies/read
microsoft.durabletask/*;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/register/action
microsoft.durabletask/*s/read;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/schedulers/privateendpointconnectionproxies/read
microsoft.dur*es/write;2;microsoft/durabletask/locations/operationstatuses/write;microsoft/durabletask/schedulers/privateendpointconnectionproxies/write
microsoft.durabletask/*;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/register/action
microsoft.durabletask/*;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/register/action
microsoft.durableta*/write;2;microsoft/durabletask/locations/operationstatuses/write;microsoft/durabletask/schedulers/privateendpointconnectionproxies/write
microsoft.durabletask*s/write;2;microsoft/durabletask/locations/operationstatuses/write;microsoft/durabletask/schedulers/privateendpointconnectionproxies/write
microsoft.durabletask/*;2;microsoft/durabletask/locations/operationstatuses/read;microsoft/durabletask/register/action
microsoft.easm/*;2;microsoft/easm/operations/read;microsoft/easm/register/action
microsoft.easm/*/action;2;microsoft/easm/register/action;microsoft/easm/unregister/action
microsoft.easm/*er/action;2;microsoft/easm/register/action;microsoft/easm/unregister/action
microsoft.easm/*;2;microsoft/easm/operations/read;microsoft/easm/register/action
microsoft.easm/*;2;microsoft/easm/operations/read;microsoft/easm/register/action
microsoft.easm*/read;2;microsoft/easm/operations/read;microsoft/easm/workspaces/labels/read
microsoft.easm/worksp*/write;3;microsoft/easm/workspaces/labels/write;microsoft/easm/workspaces/write
microsoft.eas*s/read;2;microsoft/easm/operations/read;microsoft/easm/workspaces/labels/read
microsoft.easm/*;2;microsoft/easm/operations/read;microsoft/easm/register/action
microsoft.edg*s/delete;1;microsoft/edge/capabilitylists/delete;microsoft/edgeorder/addresses/delete
microsoft.edge*/read;1;microsoft/edge/capabilitylists/read;microsoft/edgemanagement/operations/read
microsoft.edg*/write;1;microsoft/edge/capabilitylists/write;microsoft/edgemarketplace/locations/operationstatuses/write
microsoft.edge*s/read;1;microsoft/edge/capabilitylists/read;microsoft/edgemanagement/operations/read
microsoft.edge*/action;1;microsoft/edge/configtemplates/createversion/action;microsoft/edgemanagement/locations/chat/action
microsoft.edge/config*plates/delete;2;microsoft/edge/configtemplates/delete;microsoft/edge/configurationtemplates/delete
microsoft.edge*ies/action;1;microsoft/edge/configtemplates/linktohierarchies/action;microsoft/edgeorderpartner/searchinventories/action
microsoft.edge*s/read;1;microsoft/edge/capabilitylists/read;microsoft/edgemanagement/operations/read
microsoft.edg*n/action;1;microsoft/edge/configtemplates/createversion/action;microsoft/edgemarketplace/offers/generateaccesstoken/action
microsoft.edge*/action;1;microsoft/edge/configtemplates/createversion/action;microsoft/edgemanagement/locations/chat/action
microsoft.edg*s/read;1;microsoft/edge/capabilitylists/read;microsoft/edgemanagement/operations/read
microsoft.edge*ions/read;1;microsoft/edge/configtemplates/versions/read;microsoft/edgemanagement/operations/read
microsoft.edg*es/write;1;microsoft/edge/configtemplates/write;microsoft/edgemarketplace/locations/operationstatuses/write
microsoft.edge*s/delete;1;microsoft/edge/capabilitylists/delete;microsoft/edgeorder/addresses/delete
microsoft.edge*es/read;1;microsoft/edge/configtemplates/read;microsoft/edgemarketplace/locations/operationstatuses/read
microsoft.edg*/write;1;microsoft/edge/capabilitylists/write;microsoft/edgemarketplace/locations/operationstatuses/write
microsoft.edge*n/action;1;microsoft/edge/configtemplates/createversion/action;microsoft/edgemarketplace/offers/generateaccesstoken/action
microsoft.edge*es/delete;1;microsoft/edge/configtemplates/delete;microsoft/edgeorder/addresses/delete
microsoft.edg*es/read;1;microsoft/edge/configtemplates/read;microsoft/edgemarketplace/locations/operationstatuses/read
microsoft.edg*/action;1;microsoft/edge/configtemplates/createversion/action;microsoft/edgemanagement/locations/chat/action
microsoft.edge*ns/read;1;microsoft/edge/configtemplates/versions/read;microsoft/edgemanagement/operations/read
microsoft.edge*es/write;1;microsoft/edge/configtemplates/write;microsoft/edgemarketplace/locations/operationstatuses/write
microsoft.edg*rations/delete;1;microsoft/edge/configurations/arcgatewayconfigurations/delete;microsoft/edgeorder/bootstrapconfigurations/delete
microsoft.edge*s/read;1;microsoft/edge/capabilitylists/read;microsoft/edgemanagement/operations/read
microsoft.edg*tions/write;1;microsoft/edge/configurations/arcgatewayconfigurations/write;microsoft/edgeorder/bootstrapconfigurations/write
microsoft.edge*gurations/delete;1;microsoft/edge/configurations/arcgatewayconfigurations/delete;microsoft/edgeorder/bootstrapconfigurations/delete
microsoft.edge*rations/read;1;microsoft/edge/configurations/arcgatewayconfigurations/read;microsoft/edgemanagement/operations/read
microsoft.edge*nfigurations/write;1;microsoft/edge/configurations/arcgatewayconfigurations/write;microsoft/edgeorder/bootstrapconfigurations/write
microsoft.edge*ions/delete;1;microsoft/edge/configurations/arcgatewayconfigurations/delete;microsoft/edgeorder/bootstrapconfigurations/delete
microsoft.edge*ations/delete;1;microsoft/edge/configurations/arcgatewayconfigurations/delete;microsoft/edgeorder/bootstrapconfigurations/delete
microsoft.edg*tions/read;1;microsoft/edge/configurations/arcgatewayconfigurations/read;microsoft/edgemanagement/operations/read
microsoft.edge*ons/delete;1;microsoft/edge/configurations/arcgatewayconfigurations/delete;microsoft/edgeorder/bootstrapconfigurations/delete
microsoft.edge*/read;1;microsoft/edge/capabilitylists/read;microsoft/edgemanagement/operations/read
microsoft.edg*ns/write;1;microsoft/edge/configurations/arcgatewayconfigurations/write;microsoft/edgeorder/bootstrapconfigurations/write
microsoft.edge*onfigurations/write;1;microsoft/edge/configurations/arcgatewayconfigurations/write;microsoft/edgeorder/bootstrapconfigurations/write
microsoft.edge*tions/delete;1;microsoft/edge/configurations/arcgatewayconfigurations/delete;microsoft/edgeorder/bootstrapconfigurations/delete
microsoft.edge*urations/read;1;microsoft/edge/configurations/arcgatewayconfigurations/read;microsoft/edgeorder/bootstrapconfigurations/read
microsoft.edg*gurations/write;1;microsoft/edge/configurations/arcgatewayconfigurations/write;microsoft/edgeorder/bootstrapconfigurations/write
microsoft.edge*tions/delete;1;microsoft/edge/configurations/arcgatewayconfigurations/delete;microsoft/edgeorder/bootstrapconfigurations/delete
microsoft.edge*igurations/read;1;microsoft/edge/configurations/arcgatewayconfigurations/read;microsoft/edgeorder/bootstrapconfigurations/read
microsoft.edg*igurations/write;1;microsoft/edge/configurations/arcgatewayconfigurations/write;microsoft/edgeorder/bootstrapconfigurations/write
microsoft.edge*configurations/read;1;microsoft/edge/configurations/arcgatewayconfigurations/read;microsoft/edgeorder/bootstrapconfigurations/read
microsoft.edge*configurations/delete;1;microsoft/edge/configurations/arcgatewayconfigurations/delete;microsoft/edgeorder/bootstrapconfigurations/delete
microsoft.edge*tions/read;1;microsoft/edge/configurations/arcgatewayconfigurations/read;microsoft/edgemanagement/operations/read
microsoft.edge*ons/write;1;microsoft/edge/configurations/arcgatewayconfigurations/write;microsoft/edgeorder/bootstrapconfigurations/write
microsoft.edg*ns/delete;1;microsoft/edge/configurations/arcgatewayconfigurations/delete;microsoft/edgeorder/bootstrapconfigurations/delete
microsoft.edge*s/read;1;microsoft/edge/capabilitylists/read;microsoft/edgemanagement/operations/read
microsoft.edg*figurations/write;1;microsoft/edge/configurations/arcgatewayconfigurations/write;microsoft/edgeorder/bootstrapconfigurations/write
