wildcard;diameter;left_pair;right_pair
microsoft.web*ion/action;2;microsoft/web/hostingenvironments/testupgradeavailablenotification/action;microsoft/web/sites/slots/startdevsession/action
microsoft.web*p/action;2;microsoft/web/sites/backup/action;microsoft/web/staticsites/validatecustomdomainownership/action
microsoft.web/staticsit*ns/read;2;microsoft/web/staticsiteregions/read;microsoft/web/staticsites/builds/databaseconnections/read
microsoft.web/s*es/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/staticsites/delete
microsoft.web/staticsite*/read;2;microsoft/web/staticsiteregions/read;microsoft/web/staticsites/read
microsoft.web/s*ites/write;2;microsoft/web/sites/write;microsoft/web/staticsites/write
microsoft.web/s*s/action;2;microsoft/web/sites/networksecurityperimeterconfigurations/action;microsoft/web/serverfarms/restartsites/action
microsoft.web/*/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/certificates/delete
microsoft.web/s*rs/write;2;microsoft/web/serverfarms/eventgridfilters/write;microsoft/web/sites/eventgridfilters/write
microsoft.web/staticsites/*;3;microsoft/web/staticsites/delete;microsoft/web/staticsites/read
microsoft.web/staticsite*/read;2;microsoft/web/staticsiteregions/read;microsoft/web/staticsites/read
microsoft.web/s*config/write;2;microsoft/web/sites/config/write;microsoft/web/staticsites/builds/config/write
microsoft.web/s*ions/delete;2;microsoft/web/sites/privateendpointconnections/delete;microsoft/web/staticsites/builds/databaseconnections/delete
microsoft.web/staticsite*/read;2;microsoft/web/staticsiteregions/read;microsoft/web/staticsites/read
microsoft.web/staticsit*ons/write;3;microsoft/web/staticsites/builds/databaseconnections/write;microsoft/web/staticsites/databaseconnections/write
microsoft.web*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/connectiongateways/associate/action
microsoft.web/staticsi*ons/read;2;microsoft/web/staticsiteregions/read;microsoft/web/staticsites/builds/databaseconnections/read
microsoft.web/s*s/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/serverfarms/delete
microsoft.web/*s/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/certificates/read
microsoft.web/s*s/write;2;microsoft/web/sites/networksecurityperimeterassociationproxies/write;microsoft/web/serverfarms/write
microsoft.web/s*validate/action;2;microsoft/web/sites/privateendpointconnectionproxies/validate/action;microsoft/web/staticsites/builds/linkedbackends/validate/action
microsoft.web/staticsites*stappsettings/action;3;microsoft/web/staticsites/builds/listappsettings/action;microsoft/web/staticsites/listappsettings/action
microsoft.web/staticsite*nappsettings/action;3;microsoft/web/staticsites/builds/listfunctionappsettings/action;microsoft/web/staticsites/listfunctionappsettings/action
microsoft.web/s*ns/action;2;microsoft/web/sites/networksecurityperimeterconfigurations/action;microsoft/web/staticsites/builds/showdatabaseconnections/action
microsoft.web/staticsites/*erprovidedfunctionapps/delete;3;microsoft/web/staticsites/builds/userprovidedfunctionapps/delete;microsoft/web/staticsites/userprovidedfunctionapps/delete
microsoft.web/staticsites/*apps/read;3;microsoft/web/staticsites/builds/userprovidedfunctionapps/read;microsoft/web/staticsites/userprovidedfunctionapps/read
microsoft.web/*pps/write;2;microsoft/web/containerapps/write;microsoft/web/freetrialstaticwebapps/write
microsoft.web/staticsites/*/action;3;microsoft/web/staticsites/authproviders/listusers/action;microsoft/web/staticsites/builds/databaseconnections/show/action
microsoft.web/s*g/write;2;microsoft/web/sites/config/write;microsoft/web/staticsites/builds/config/write
microsoft.web*on/action;2;microsoft/web/hostingenvironments/testupgradeavailablenotification/action;microsoft/web/sites/slots/startdevsession/action
microsoft.web/s*ns/delete;2;microsoft/web/sites/privateendpointconnections/delete;microsoft/web/staticsites/builds/databaseconnections/delete
microsoft.web/static*/read;2;microsoft/web/staticsiteregions/read;microsoft/web/staticsites/read
microsoft.web/s*ns/write;2;microsoft/web/sites/privateendpointconnections/write;microsoft/web/staticsites/builds/databaseconnections/write
microsoft.web/s*validate/action;2;microsoft/web/sites/privateendpointconnectionproxies/validate/action;microsoft/web/staticsites/builds/linkedbackends/validate/action
microsoft.web/s*ions/delete;2;microsoft/web/sites/privateendpointconnections/delete;microsoft/web/staticsites/builds/databaseconnections/delete
microsoft.web/staticsite*/read;2;microsoft/web/staticsiteregions/read;microsoft/web/staticsites/read
microsoft.web/s*connections/write;2;microsoft/web/sites/privateendpointconnections/write;microsoft/web/staticsites/builds/databaseconnections/write
microsoft.web/staticsites/*abaseconnections/show/action;3;microsoft/web/staticsites/builds/databaseconnections/show/action;microsoft/web/staticsites/databaseconnections/show/action
microsoft.web/staticsites/d*/action;3;microsoft/web/staticsites/databaseconnections/show/action;microsoft/web/staticsites/detach/action
microsoft.web/staticsi*ons/read;2;microsoft/web/staticsiteregions/read;microsoft/web/staticsites/builds/databaseconnections/read
microsoft.web/staticsites/getuser/action;;microsoft.web/staticsites/getuser/action;microsoft.web/staticsites/getuser/action
microsoft.web/*/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/certificates/delete
microsoft.web/s*s/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web/*/write;2;microsoft/web/sites/networksecurityperimeterassociationproxies/write;microsoft/web/certificates/write
microsoft.web/s*s/validate/action;2;microsoft/web/sites/privateendpointconnectionproxies/validate/action;microsoft/web/staticsites/builds/linkedbackends/validate/action
microsoft.web/staticsites/listconfiguredroles/action;;microsoft.web/staticsites/listconfiguredroles/action;microsoft.web/staticsites/listconfiguredroles/action
microsoft.web/staticsites/*psettings/action;3;microsoft/web/staticsites/builds/listappsettings/action;microsoft/web/staticsites/listappsettings/action
microsoft.web/staticsites/l*ngs/action;3;microsoft/web/staticsites/listappsettings/action;microsoft/web/staticsites/listfunctionappsettings/action
microsoft.web/*rets/action;2;microsoft/web/containerapps/listsecrets/action;microsoft/web/staticsites/listsecrets/action
microsoft.web/*eendpointconnectionproxies/delete;2;microsoft/web/hostingenvironments/privateendpointconnectionproxies/delete;microsoft/web/sites/privateendpointconnectionproxies/delete
microsoft.web/*tionproxies/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/hostingenvironments/privateendpointconnectionproxies/read
microsoft.web*ctionproxies/write;2;microsoft/web/hostingenvironments/privateendpointconnectionproxies/write;microsoft/web/sites/privateendpointconnectionproxies/write
microsoft.web/staticsites/privateendpointconnect*ons/read;3;microsoft/web/staticsites/privateendpointconnectionproxies/operations/read;microsoft/web/staticsites/privateendpointconnections/read
microsoft.web/s*es/validate/action;2;microsoft/web/sites/privateendpointconnectionproxies/validate/action;microsoft/web/staticsites/privateendpointconnectionproxies/validate/action
microsoft.web/s*ctions/delete;2;microsoft/web/sites/privateendpointconnections/delete;microsoft/web/staticsites/builds/databaseconnections/delete
microsoft.web/static*ions/read;2;microsoft/web/staticsiteregions/read;microsoft/web/staticsites/builds/databaseconnections/read
microsoft.web*pointconnections/write;2;microsoft/web/hostingenvironments/privateendpointconnections/write;microsoft/web/sites/privateendpointconnections/write
microsoft.web/staticsit*/read;2;microsoft/web/staticsiteregions/read;microsoft/web/staticsites/read
microsoft.web*etricdefinitions/read;2;microsoft/web/connections/providers/microsoft/insights/metricdefinitions/read;microsoft/web/hostingenvironments/multirolepools/providers/microsoft/insights/metricdefinitions/read
microsoft.web/s*s/publish/action;2;microsoft/web/sites/publish/action;microsoft/web/staticsites/publish/action
microsoft.web/staticsites/resetapikey/action;;microsoft.web/staticsites/resetapikey/action;microsoft.web/staticsites/resetapikey/action
microsoft.web/s*ions/action;2;microsoft/web/sites/networksecurityperimeterconfigurations/action;microsoft/web/staticsites/builds/showdatabaseconnections/action
microsoft.web/*s/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/certificates/delete
microsoft.web/staticsites/*dedfunctionapps/read;3;microsoft/web/staticsites/builds/userprovidedfunctionapps/read;microsoft/web/staticsites/userprovidedfunctionapps/read
microsoft.web/s*s/write;2;microsoft/web/sites/networksecurityperimeterassociationproxies/write;microsoft/web/serverfarms/write
microsoft.web/staticsites/validatecustomdomainownership/action;;microsoft.web/staticsites/validatecustomdomainownership/action;microsoft.web/staticsites/validatecustomdomainownership/action
microsoft.web/staticsites/*pdeploy/action;3;microsoft/web/staticsites/builds/zipdeploy/action;microsoft/web/staticsites/zipdeploy/action
microsoft.web/*pps/delete;2;microsoft/web/containerapps/delete;microsoft/web/freetrialstaticwebapps/delete
microsoft.web/*/operationresults/read;2;microsoft/web/containerapps/operationresults/read;microsoft/web/workerapps/operationresults/read
microsoft.web*erapps/read;2;microsoft/web/containerapps/read;microsoft/web/workerapps/read
microsoft.web/*erapps/write;2;microsoft/web/containerapps/write;microsoft/web/workerapps/write
microsoft.weightsandbiases/checknameavailability/action;;microsoft.weightsandbiases/checknameavailability/action;microsoft.weightsandbiases/checknameavailability/action
microsoft.weightsandbiases/instances/delete;;microsoft.weightsandbiases/instances/delete;microsoft.weightsandbiases/instances/delete
microsoft.weightsandbias*es/read;2;microsoft/weightsandbiases/instances/read;microsoft/weightsandbiases/locations/operationstatuses/read
microsoft.weightsandbi*es/write;2;microsoft/weightsandbiases/instances/write;microsoft/weightsandbiases/locations/operationstatuses/write
microsoft.weightsandbiases/*s/read;2;microsoft/weightsandbiases/instances/read;microsoft/weightsandbiases/locations/operationstatuses/read
microsoft.weightsand*s/write;2;microsoft/weightsandbiases/instances/write;microsoft/weightsandbiases/locations/operationstatuses/write
microsoft.weightsandbiases/*s/read;2;microsoft/weightsandbiases/instances/read;microsoft/weightsandbiases/locations/operationstatuses/read
microsoft.weightsandbiases*gister/action;2;microsoft/weightsandbiases/register/action;microsoft/weightsandbiases/unregister/action
microsoft.weightsandbiases/*/read;2;microsoft/weightsandbiases/instances/read;microsoft/weightsandbiases/locations/operationstatuses/read
microsoft.weightsandbiases/*er/action;2;microsoft/weightsandbiases/register/action;microsoft/weightsandbiases/unregister/action
microsoft.windows365/cloudpcdelegatedmsis/delete;;microsoft.windows365/cloudpcdelegatedmsis/delete;microsoft.windows365/cloudpcdelegatedmsis/delete
microsoft.windows*s/read;2;microsoft/windows365/cloudpcdelegatedmsis/read;microsoft/windows365/operations/read
microsoft.windows365/cloudpcdelegatedmsis/write;;microsoft.windows365/cloudpcdelegatedmsis/write;microsoft.windows365/cloudpcdelegatedmsis/write
microsoft.windows365/*;2;microsoft/windows365/cloudpcdelegatedmsis/delete;microsoft/windows365/operations/read
microsoft.windows365/*egister/action;2;microsoft/windows365/register/action;microsoft/windows365/unregister/action
microsoft.windows365/*egister/action;2;microsoft/windows365/register/action;microsoft/windows365/unregister/action
microsoft.workload*isteredsubscriptions/read;1;microsoft/workloadbuilder/registeredsubscriptions/read;microsoft/workloads/registeredsubscriptions/read
microsoft.worklo*s/delete;1;microsoft/workloadbuilder/migrationagents/delete;microsoft/workloads/connectors/acssbackups/delete
microsoft.workloa*ents/read;1;microsoft/workloadbuilder/migrationagents/read;microsoft/workloads/virtualinstances/components/read
microsoft.workloa*ents/write;1;microsoft/workloadbuilder/migrationagents/write;microsoft/workloads/virtualinstances/components/write
microsoft.workload*loads/delete;1;microsoft/workloadbuilder/workloads/delete;microsoft/workloads/phpworkloads/delete
microsoft.workload*/read;1;microsoft/workloadbuilder/registeredsubscriptions/read;microsoft/workloads/locations/operationstatuses/read
microsoft.workloa*orkloads/write;1;microsoft/workloadbuilder/workloads/write;microsoft/workloads/phpworkloads/write
microsoft.workloadbuilder/workloads/instances/delete;;microsoft.workloadbuilder/workloads/instances/delete;microsoft.workloadbuilder/workloads/instances/delete
microsoft.workloadbuilder/workloads/instances/read;;microsoft.workloadbuilder/workloads/instances/read;microsoft.workloadbuilder/workloads/instances/read
microsoft.workloa*stances/write;1;microsoft/workloadbuilder/workloads/instances/write;microsoft/workloads/monitors/providerinstances/write
microsoft.worklo*ns/delete;1;microsoft/workloadbuilder/workloads/versions/delete;microsoft/workloads/instancehealthdefinitions/delete
microsoft.workloadbuilder/*;2;microsoft/workloadbuilder/registeredsubscriptions/read;microsoft/workloadbuilder/migrationagents/delete
